top_explain	min_th	just_aaindex	scale_ids
35	0.8	True	GUYH850104;BIOV880101;BASU050101;BULH740102;ROSG850101;CHOC750101;JUKT750101;CEDJ970102;FUKS010112;FUKS010110;DIGM050101;FUKS010104;FUKS010108;FUKS010106;MIYS990105;GEIM800108;QIAN880130;ROBB760112;CHOP780207;GEOR030102;ONEK900102;GEOR030106;AURR980118;AURR980102;AURR980111;CHOP780201;KANM800103;LEVM780101;PALJ810101;QIAN880108;FINA910103;FINA910104;CHOP780206;AURR980104;AURR980105;FINA910101;RACS820105;KANM800102;BURA740102;ISOY800102;GEIM800107;LIFS790101;RACS820110;RACS820106;CHOP780101;LEVM780106;ROBB760113;MAXF760103;TANS770108;SUYM030101;QIAN880113;KLEP840101;YUTK870101;YUTK870103;RADA880107;EISD860102;JOND920102;MITS020101;OOBM850104;WOEC730101;ROSM880101;CIDH920105;JURD980101;NADH010102;BROC820101;GUOD860101;EISD860101;SIMZ760101;CHAM820102;WILM950103;KARS160114;KARS160101;CHAM830104;VINM940102;KRIW790101;KARP850103;ZHOH040101
35	0.9	True	JANJ780101;BIOV880101;CHOC760103;BASU050103;COHE430101;PLIV810101;LEVM760106;TSAJ990102;JOND920101;JUKT750101;NAKH920101;FUKS010110;DIGM050101;FUKS010102;NAKH900103;KUMS000104;FUKS010106;GUYH850101;MIYS990101;MIYS990104;BULH740101;QIAN880130;QIAN880133;QIAN880134;ROBB760112;CHOP780207;GEOR030102;GEOR030107;ONEK900102;GEOR030106;AURR980118;AURR980101;AURR980102;AURR980112;KANM800103;LEVM780104;PALJ810102;RICJ880112;ROBB760101;QIAN880106;QIAN880108;AURR980116;FINA910103;RICJ880113;FINA910104;CHOP780206;AURR980104;AURR980105;RICJ880103;FINA910101;RACS820105;CHOP780209;KANM800102;PALJ810103;PALJ810110;PALJ810111;QIAN880120;ROBB760106;BURA740102;ISOY800102;QIAN880122;GEIM800106;LIFS790102;RACS820110;RACS820106;CHOP780211;CHOP780101;LEVM780103;LEWP710101;PALJ810114;PALJ810115;ROBB760113;PALJ810116;MAXF760103;TANS770108;SUYM030101;RICJ880107;RICJ880111;QIAN880113;FODM020101;KLEP840101;CHAM830108;FAUJ880112;CHAM830107;FAUJ880111;HUTJ700103;OOBM770102;YUTK870101;YUTK870103;RADA880105;EISD860102;ZIMJ680104;DAYM780201;JOND920102;WEBA780101;MITS020101;GARJ730101;ZASB820101;CHAM820101;MCMT640101;HOPA770101;OOBM850104;FAUJ880110;ENGD860101;HOPT810101;ARGP820101;CIDH920105;EISD840101;KYTJ820101;NADH010103;WILM950101;WILM950102;ZIMJ680101;BROC820101;MEEJ800101;BROC820102;EISD860101;LAWE840101;WIMW960101;CHAM820102;WILM950103;KARS160114;KARS160101;CHAM830104;CHAM830105;BHAR880101;KRIW710101;OOBM850105;KARP850103;VINM940104;BASU050102;TAKK010101;OOBM850101;FAUJ880107
40	0.3	False	LINS030109;FAUJ880103;CEDJ970104;FUKS010104;FUKS010106;MIYS990104;GEOR030101;KANM800101;KANM800103;QIAN880109;FINA910101;GEIM800105;LIFS790101;CHOP780101;LEVM780103;ZIMJ680104;ROSG850102;KOEH090111;ZIMJ680103;MIYS850101;EISD840101;TAKK010101
40	0.4	False	LINS030104;LINS030106;CHOC760103;ZIMJ680102;FAUJ880103;JOND920101;NAKH920108;MIYS990104;QIAN880134;GEOR030101;ONEK900102;AURR980109;ISOY800101;PALJ810102;QIAN880109;FINA910101;GEIM800105;LIFS790101;CHOP780101;LEVM780103;SUYM030101;MITS020101;CORJ870107;ROSG850102;KIDA850101;KOEH090103;KOEH090111;CIDH920105;EISD840101;GUOD860101;SIMZ760101;KARS160114;CHAM830104;KRIW790102
40	0.5	False	LINS030104;LINS030106;VHEG790101;CHOC760103;NISK800101;LINS030105;ZIMJ680102;CHOC750101;CEDJ970104;NAKH900112;FUKS010106;MIYS990104;QIAN880134;ONEK900102;AURR980102;AURR980109;ISOY800101;PALJ810102;QIAN880109;FINA910101;TANS770103;LIFS790101;CHOP780101;LEVM780103;FODM020101;CHAM830107;VELV850101;ZIMJ680104;CORJ870107;ROSG850102;KIDA850101;KOEH090111;WOEC730101;CIDH920105;EISD840101;GUOD860101;RADA880102;SIMZ760101;MEIH800101;KARS160114;KARS160107
40	0.6	False	LINS030104;LINS030107;BIOV880101;CHOC760103;ROSG850101;TSAJ990102;JOND920101;NAKH920101;FUKS010110;CEDJ970103;NAKH900112;PUNT030101;MIYS990104;GEIM800111;QIAN880134;GEOR030101;FINA910102;AURR980101;AURR980112;LEVM780101;TANS770101;QIAN880106;QIAN880108;RICJ880103;FINA910101;KANM800102;ROBB760106;ISOY800102;BAEK050101;LIFS790101;CHOP780101;LEWP710101;HUTJ700103;RADA880104;ZIMJ680104;CORJ870107;PRAM900101;NADH010102;PONP930101;BROC820101;RADA880102;SIMZ760101;WILM950103;RACS770101;KARS160114;KARS160107;KRIW790102;ZHOH040101
40	0.7	False	LINS030104;LINS030106;LINS030109;RACS770103;BIOV880101;CHOC760103;PLIV810101;ROSG850101;TSAJ990102;DAYM780101;CEDJ970102;NAKH920101;KUMS000102;FUKS010104;NAKH900109;NAKH900112;NAKH920105;MIYS990102;MIYS990104;GEIM800111;CHAM830101;FINA910102;GEOR030106;AURR980101;AURR980102;AURR980112;BEGF750101;KANM800101;PALJ810101;QIAN880108;AURR980105;RICJ880103;LEVM780105;QIAN880120;ROBB760106;ISOY800102;ROBB760105;RACS820110;ROBB760113;TANS770110;TANS770108;FODM020101;KLEP840101;CHAM830108;FAUJ880108;VELV850101;LEVM760107;CORJ870107;NAKH900110;LEVM760101;EISD840101;NADH010102;PONP930101;MEEJ800101;SIMZ760101;KARS160107;LEVM760105;VINM940102;ZHOH040101
40	0.8	False	LINS030107;LINS030106;LINS030114;GUYH850104;BIOV880101;ZHOH040103;ARGP820103;CHOC760103;LINS030117;ZIMJ680102;BULH740102;ROSG850101;BIGC670101;JUKT750101;CEDJ970104;NAKH920101;FUKS010112;DIGM050101;FUKS010108;PUNT030102;MIYS990105;GEIM800111;QIAN880134;GEOR030102;FINA910102;GEOR030106;AURR980118;AURR980102;AURR980111;CHOP780201;KANM800103;PALJ810101;PALJ810109;QIAN880110;RACS820108;AURR980105;RICJ880103;FINA910101;CHOP780202;LEVM780102;QIAN880120;ROBB760105;BAEK050101;GEIM800107;RACS820106;CHOP780101;ROBB760110;PALJ810116;TANS770108;QIAN880113;KLEP840101;FAUJ880111;FAUJ880108;VELV850101;HUTJ700102;MUNV940102;YUTK870101;YUTK870103;RADA880107;JOND920102;LEVM760107;CORJ870102;DESM900102;HOPT810101;KOEH090110;WOEC730101;CIDH920105;PONP930101;BROC820101;MEEJ810101;SIMZ760101;WIMW960101;KOEH090112;WILM950103;PRAM820101;MEIH800101;MEIH800102;KARS160107;KARS160101;LEVM760105;OOBM850105;KARP850103;FINA770101
40	0.9	False	LINS030107;LINS030112;LINS030121;LINS030114;GUYH850104;BIOV880101;CHOC760103;LINS030117;BASU050103;BULH740102;COHE430101;TSAJ990101;FASG760101;JUKT750101;CEDJ970102;CEDJ970104;CEDJ970105;KUMS000101;DIGM050101;FUKS010102;NAKH900103;KUMS000104;FUKS010106;GUYH850101;MIYS990101;MIYS990104;QIAN880130;QIAN880134;CHOP780207;GEOR030102;GEOR030107;ONEK900102;GEOR030106;AURR980118;AURR980101;AURR980102;AURR980112;CHOP780201;KANM800103;LEVM780101;QIAN880109;RICJ880112;ROBB760101;QIAN880106;QIAN880104;AURR980116;RICJ880113;FINA910104;CHOP780206;AURR980104;AURR980105;RICJ880103;FINA910101;RACS820105;CHOP780209;PALJ810103;PALJ810104;PALJ810110;PALJ810111;ROBB760106;BURA740102;ISOY800102;MAXF760102;RACS820111;TANS770103;QIAN880122;GEIM800106;LIFS790101;RACS820106;CHOP780211;CHOP780101;CHOP780203;LEVM780103;LEWP710101;PALJ810114;PALJ810115;ROBB760113;PALJ810116;MAXF760103;TANS770108;SUYM030101;RICJ880107;RICJ880111;QIAN880113;FODM020101;FAUJ880112;CHAM830107;FAUJ880111;FAUJ880108;VELV850101;HUTJ700103;OOBM770102;MUNV940101;MUNV940105;YUTK870101;YUTK870103;RADA880104;EISD860102;ZIMJ680104;DAYM780201;JOND920102;WEBA780101;MITS020101;GARJ730101;MCMT640101;CORJ870101;CORJ870102;CORJ870104;CORJ870105;ROSG850102;DESM900102;NAKH900110;OOBM850104;HOPT810101;KOEH090102;KOEH090103;PRAM900101;MIYS850101;ARGP820101;CIDH920105;EISD840101;ZIMJ680101;MEEJ810102;BROC820102;LAWE840101;SIMZ760101;WIMW960101;CHAM820102;KOEH090112;WILM950103;PRAM820101;MEIH800101;KARS160114;KARS160102;CHAM830104;CHAM830105;CHAM830106;LEVM760105;FAUJ880104;KRIW790101;OOBM850105;KARP850103;VINM940104;ZHOH040102;OOBM850101;FAUJ880107
40	0.3	True	GUYH850104;ARGP820103;NISK860101;ROSG850101;TSAJ990101;JOND920101;NAKH920101;KUMS000102;FUKS010104;NAKH920105;MIYS990101;MIYS990103;GEIM800108;FINA910102;GEOR030106;KANM800101;KANM800103;QIAN880109;FINA910103;FINA910101;KANM800102;CHOP780101;LEVM780103;TANS770110;MUNV940102;KIDA850101;PRAM900101;CIDH920105;KYTJ820101;GUOD860101;RADA880101;SIMZ760101;WIMW960101;KARS160102;LEVM760102;VINM940102
40	0.4	True	GUYH850104;ARGP820103;NISK860101;ROSG850101;TSAJ990101;JOND920101;NAKH920101;KUMS000102;FUKS010104;NAKH920105;MIYS990101;MIYS990103;GEIM800108;FINA910102;GEOR030106;KANM800101;KANM800103;QIAN880109;FINA910103;FINA910101;KANM800102;CHOP780101;LEVM780103;TANS770110;MUNV940102;DAYM780201;KIDA850101;PRAM900101;CIDH920105;KYTJ820101;GUOD860101;RADA880101;SIMZ760101;WIMW960101;KARS160102;LEVM760102;VINM940102
40	0.5	True	JANJ780103;CHOC760103;NISK800101;NISK860101;FAUJ880103;JOND920101;NAKH920101;FUKS010102;CEDJ970103;NAKH920108;MIYS990104;ONEK900102;GEOR030106;AURR980101;ISOY800101;KANM800103;LEVM780104;QIAN880109;AURR980105;FINA910101;KANM800102;TANS770103;LIFS790101;CHOP780101;LEVM780106;ZIMJ680104;LEVM760107;CORJ870107;KIDA850101;PRAM900101;CIDH920105;EISD840101;NADH010102;SWER830101;MEEJ810102;SIMZ760101;WIMW960101;MEIH800101;KARS160114;KARS160101;TAKK010101
40	0.6	True	JANJ780103;CHOC760103;NISK860101;FAUJ880103;JOND920101;NAKH920101;FUKS010102;CEDJ970103;NAKH920108;MIYS990104;GEOR030101;ONEK900102;AURR980101;ISOY800101;KANM800103;LEVM780104;QIAN880110;RICJ880103;KANM800102;TANS770103;LIFS790101;CHOP780101;LEVM780106;PALJ810115;VELV850101;DAYM780201;CORJ870101;CORJ870107;KIDA850101;WOEC730101;CIDH920102;EISD840101;NADH010102;SWER830101;MEEJ810102;SIMZ760101;WIMW960101;WILM950103;MEIH800101;KARS160114;KARS160101;TAKK010101
40	0.7	True	JANJ780103;CHOC760103;ZIMJ680102;NISK860101;COHE430101;TSAJ990101;FASG760101;JUKT750101;CEDJ970104;NAKH920101;FUKS010112;FUKS010104;NAKH900112;NAKH920108;FUKS010106;MIYS990104;QIAN880133;FINA910102;GEOR030106;AURR980118;CHOP780201;ISOY800101;KANM800103;LEVM780101;QIAN880109;RICJ880103;CHOP780202;KANM800102;TANS770103;BAEK050101;RACS820110;CHOP780101;PALJ810105;TANS770108;RICJ880107;VELV850101;HUTJ700103;YUTK870101;EISD860102;ZIMJ680104;JOND920102;CORJ870101;CORJ870106;DESM900102;OOBM850104;LEVM760101;PRAM900101;WOEC730101;CIDH920104;EISD840101;MEEJ800102;MEEJ810102;SIMZ760101;MEIH800101;KARS160114;KARS160102;KRIW710101
40	0.8	True	BIOV880101;ARGP820103;CHOC760103;ZIMJ680102;BASU050101;BULH740102;FAUJ880103;DAYM780101;CEDJ970104;DIGM050101;FUKS010104;NAKH900109;FUKS010108;MIYS990104;GEIM800111;QIAN880135;CHOP780207;ONEK900102;GEOR030106;AURR980118;AURR980101;AURR980102;AURR980111;CHOP780201;KANM800103;LEVM780101;QIAN880110;QIAN880106;FINA910104;CHOP780206;AURR980105;CHOP780202;QIAN880120;BURA740102;BAEK050101;GEIM800107;RACS820106;CHOP780101;PALJ810105;ROBB760110;MAXF760103;TANS770108;QIAN880113;FAUJ880108;VELV850101;MUNV940101;MUNV940105;YUTK870101;RADA880104;EISD860102;ZIMJ680104;DAYM780201;LEVM760107;CORJ870107;NAKH900110;OOBM770101;OOBM850104;LEVM760101;PRAM900101;WOEC730101;CIDH920105;NADH010102;MEEJ800102;MEEJ810101;WIMW960101;WILM950103;PRAM820101;MEIH800101;KARS160114;LEVM760105;VINM940102;KARP850102;OOBM850105;KARP850103;ZHOH040102;FINA770101
40	0.9	True	JANJ780101;BIOV880101;CHOC760103;NISK860101;BULH740102;COHE430101;BIGC670101;FASG760101;JUKT750101;CEDJ970102;NAKH920101;FUKS010110;DIGM050101;FUKS010102;FUKS010108;FUKS010106;MIYS990102;MIYS990103;QIAN880130;QIAN880134;CHOP780207;GEOR030102;GEOR030107;ONEK900102;GEOR030106;AURR980118;AURR980101;AURR980102;AURR980111;KANM800103;PALJ810101;PALJ810102;QIAN880109;RICJ880112;ROBB760101;QIAN880106;RICJ880109;QIAN880104;AURR980116;RICJ880113;FINA910104;CHOP780206;AURR980104;AURR980105;RICJ880103;FINA910101;RACS820105;CHOP780202;CHOP780209;KANM800102;LEVM780102;LEVM780105;PALJ810111;QIAN880118;ROBB760106;BURA740102;ISOY800102;QIAN880122;LIFS790101;LIFS790102;RACS820106;CHOP780211;CHOP780101;LEVM780106;LEWP710101;PALJ810114;PALJ810115;ROBB760113;CHOP780216;PALJ810116;MAXF760103;TANS770108;SUYM030101;RICJ880107;RICJ880111;QIAN880113;FODM020101;FAUJ880112;CHAM830107;FAUJ880111;FAUJ880108;VELV850101;HUTJ700103;OOBM770102;MUNV940101;MUNV940105;YUTK870102;YUTK870103;RADA880104;EISD860102;ZIMJ680104;DAYM780201;JOND920102;WEBA780101;MITS020101;GARJ730101;ZASB820101;MCMT640101;LEVM760107;CORJ870102;CORJ870107;NAKH900110;HOPA770101;OOBM850104;FAUJ880110;ENGD860101;FASG890101;LEVM760101;ARGP820101;CIDH920105;EISD840101;KYTJ820101;NADH010102;NADH010104;WILM950101;WILM950102;ZIMJ680101;BROC820101;MEEJ800101;MEEJ810101;BROC820102;LAWE840101;WIMW960101;CHAM820102;WILM950103;PRAM820101;MEIH800101;KARS160114;KARS160101;CHAM830104;LEVM760105;BHAR880101;KRIW710101;OOBM850105;KARP850103;VINM940104;BASU050102;ZHOH040102;OOBM850101;FAUJ880107;GEOR030108;FINA770101;SUEM840101
45	0.3	False	LINS030107;LINS030106;GUYH850104;NISK860101;KRIW790103;CEDJ970104;FUKS010102;NAKH900112;FUKS010106;MIYS990102;GEIM800111;GEOR030101;FINA910102;LEVM780101;PALJ810102;QIAN880107;FINA910103;ISOY800108;AURR980105;CHOP780202;NAGK730102;CHOP780101;LEVM780103;YUTK870103;DAYM780201;ZASB820101;CORJ870107;FASG890101;CIDH920105;NADH010102;SWER830101;MEEJ810102;WOLR790101;PONP800102;KARS160114;KARS160101;BUNA790102;PTIO830102
45	0.4	False	LINS030104;LINS030106;GUYH850105;CHOC760103;FAUJ880103;CEDJ970104;FUKS010102;NAKH900109;NAKH920105;MIYS990102;MIYS990104;FINA910102;GEOR030106;KANM800101;KANM800103;QIAN880108;MAXF760104;FINA910101;KANM800102;TANS770103;ISOY800103;LEVM780106;ROBB760113;COSI940101;MUNV940101;YUTK870103;ZIMJ680104;DAYM780201;CORJ870107;ROSG850102;NAKH900110;HOPT810101;KOEH090102;CIDH920105;EISD840101;SIMZ760101;WOLR790101;PONP800102;KARS160114;KARS160102;ZHOH040101;ZHOH040102
45	0.5	False	LINS030104;LINS030112;GUYH850105;CHOC760104;NISK860101;FAUJ880103;JUKT750101;CEDJ970104;CEDJ970105;FUKS010104;NAKH920108;FUKS010106;PUNT030102;MIYS990101;MIYS990104;FINA910102;GEOR030106;AURR980112;KANM800101;PALJ810102;QIAN880106;QIAN880108;MAXF760104;MAXF760105;FINA910101;CHOP780202;KANM800102;TANS770103;CHOP780101;LEVM780106;ROBB760113;MUNV940101;JOND920102;CORJ870107;ROSG850102;NAKH900110;HOPT810101;KOEH090109;PRAM900101;EISD840101;JURD980101;SWER830101;SIMZ760101;WILM950103;WOLR790101;PONP800102;KARS160114;KARS160102;VINM940102;ZHOH040101;ZHOH040102
45	0.6	False	LINS030104;LINS030112;GUYH850105;CHOC760104;LINS030117;NISK860101;FAUJ880103;JUKT750101;CEDJ970104;CEDJ970105;FUKS010104;NAKH920108;KUMS000104;FUKS010106;PUNT030102;MIYS990101;MIYS990104;FINA910102;GEOR030106;AURR980112;KANM800101;PALJ810102;QIAN880106;QIAN880108;KIMC930101;MAXF760104;RICJ880103;FINA910101;CHOP780202;KANM800102;TANS770103;CHOP780101;LEVM780106;ROBB760113;ZASB820101;CORJ870107;ROSG850102;NAKH900110;HOPT810101;PRAM900101;EISD840101;JURD980101;SWER830101;SIMZ760101;WILM950103;WOLR790101;PONP800102;KARS160102;CHAM830104;LEVM760105;VINM940102;KRIW710101;KARP850103;ZHOH040101;ZHOH040102
45	0.7	False	LINS030104;LINS030112;BIOV880101;ARGP820103;ROSG850101;FAUJ880103;DAYM780101;JOND920101;NAKH920107;FUKS010104;FUKS010108;KUMS000104;FUKS010106;MIYS990101;MIYS990105;CHOP780207;FINA910102;GEOR030106;AURR980102;KANM800103;LEVM780104;PALJ810102;QIAN880108;MAXF760104;MAXF760105;AURR980105;KANM800102;QIAN880120;ROBB760106;TANS770103;BAEK050101;GEIM800105;RACS820110;CHOP780101;ISOY800103;LEVM780106;TANS770108;VELV850101;YUTK870101;YUTK870103;ZIMJ680104;DAYM780201;CORJ870101;CORJ870107;DESM900102;KOEH090103;KOEH090109;WOEC730101;CIDH920105;EISD840101;JURD980101;NADH010103;MEEJ810102;SIMZ760101;KOEH090112;PONP800102;MEIH800102;PRAM820103;KARS160102;LEVM760105;ROSM880103;ANDN920101;VINM940102
45	0.8	False	LINS030104;LINS030106;BIOV880101;LINS030117;ZIMJ680102;FAUJ880103;DAYM780101;JOND920101;FUKS010110;FUKS010104;FUKS010108;FUKS010106;PUNT030102;MIYS990101;MIYS990105;GEIM800111;CHOP780207;GEOR030102;ONEK900102;GEOR030106;AURR980118;AURR980102;KANM800103;LEVM780104;MAXF760101;QIAN880108;AURR980116;MAXF760104;MAXF760105;PALJ810113;CHOP780206;FINA910101;KANM800102;ROBB760106;BAEK050101;GEIM800105;LIFS790101;CHOP780211;CHOP780101;ISOY800103;ROBB760110;MAXF760103;TANS770108;QIAN880113;KLEP840101;FAUJ880111;FAUJ880108;VELV850101;YUTK870101;YUTK870103;JOND920102;CORJ870107;DESM900102;NAKH900110;WOEC730101;ROSM880102;CIDH920102;CIDH920105;EISD840101;JURD980101;NADH010103;PONP930101;RADA880102;SIMZ760101;WIMW960101;KOEH090112;WILM950103;MANP780101;PRAM820101;MEIH800102;PRAM820103;PRAM820102;KARS160102;LEVM760105;ROSM880103;ANDN920101;BUNA790103;VINM940102;OOBM850105;ZHOH040101;ZHOH040102;FINA770101
45	0.9	False	LINS030104;LINS030107;LINS030109;LINS030114;NISK800101;LINS030117;BULH740102;COHE430101;LINS030101;CHOC750101;HARY940101;FASG760101;JUKT750101;CEDJ970102;NAKH920101;FUKS010110;DIGM050101;FUKS010102;FUKS010108;KUMS000104;FUKS010106;GUYH850102;MIYS990101;MIYS990104;QIAN880130;QIAN880134;CHOP780207;GEOR030102;GEOR030107;ONEK900102;GEOR030106;AURR980118;AURR980101;AURR980102;AURR980111;KANM800103;LEVM780104;QIAN880109;RICJ880112;ROBB760101;QIAN880106;RICJ880109;QIAN880104;AURR980116;RICJ880113;FINA910104;TANS770109;KIMC930101;RICJ880115;KOEP990101;MAXF760104;PALJ810113;CHOP780206;AURR980104;AURR980105;RICJ880103;FINA910101;RACS820105;CHOP780202;CHOP780209;CRAJ730102;KANM800102;LEVM780102;LEVM780105;PALJ810110;PALJ810111;QIAN880118;QIAN880120;BURA740102;ISOY800102;QIAN880122;RACS820106;CHOP780211;CHOP780101;LEVM780106;LEWP710101;PALJ810114;PALJ810115;ROBB760113;CHOP780216;PALJ810116;MAXF760103;TANS770108;SUYM030101;RICJ880107;RICJ880111;QIAN880113;FODM020101;FAUJ880112;CHAM830107;FAUJ880111;FAUJ880108;VELV850101;HUTJ700103;OOBM770102;MUNV940101;MUNV940105;YUTK870101;YUTK870103;RADA880104;EISD860102;ZIMJ680104;DAYM780201;JOND920102;WEBA780101;MITS020101;GARJ730101;MCMT640101;CORJ870107;ROSG850102;DESM900102;NAKH900110;HOPA770101;OOBM850104;HOPT810101;KOEH090102;KOEH090103;PRAM900101;ZIMJ680103;ARGP820101;CIDH920105;EISD840101;FAUJ830101;KYTJ820101;ZIMJ680101;MEEJ810102;BROC820102;LAWE840101;WIMW960101;CHAM820102;KOEH090112;WILM950103;NADH010105;MANP780101;PONP800102;PONP800104;PONP800105;PONP800106;PRAM820101;MEIH800102;PRAM820103;PRAM820102;KARS160114;CHAM830104;ROSM880103;ANDN920101;BUNA790103;BUNA790101;BHAR880101;KRIW710101;OOBM850105;KARP850103;VINM940104;BASU050102;ZHOH040102;OOBM850101;FAUJ880107;GEOR030108;FINA770101;SUEM840101
45	0.3	True	JANJ780103;NISK860101;FAUJ880103;CEDJ970104;FUKS010102;NAKH900111;MIYS990102;MIYS990104;FINA910102;GEOR030106;AURR980113;LEVM780101;PALJ810102;QIAN880108;MAXF760104;AURR980105;TANS770103;LIFS790101;CHOP780101;PRAM900104;FAUJ880108;VELV850101;DAYM780201;MITS020101;PRAM900101;CIDH920105;FAUJ830101;NADH010103;SIMZ760101;WIMW960101;WOLR790101;KARS160114
45	0.4	True	JANJ780103;NISK860101;FAUJ880103;CEDJ970104;FUKS010102;NAKH900111;MIYS990102;MIYS990104;FINA910102;GEOR030103;AURR980113;LEVM780101;PALJ810102;QIAN880108;FINA910103;MAXF760104;FINA910101;TANS770103;LIFS790101;CHOP780101;PRAM900104;DAYM780201;PRAM900101;CIDH920105;FAUJ830101;NADH010103;SIMZ760101;WIMW960101;WOLR790101;KARS160114;BUNA790102
45	0.5	True	JANJ780101;CHOC760103;PONP800107;NISK860101;CHOC760101;JUKT750101;CEDJ970102;NAKH920101;FUKS010104;FUKS010108;FUKS010106;MIYS990104;CHAM830101;QIAN880134;FINA910102;AURR980101;ISOY800101;KANM800101;KANM800103;RICJ880112;QIAN880108;MAXF760104;FINA910101;KANM800102;QIAN880120;ISOY800102;LEVM780106;ROBB760113;VELV850101;ZIMJ680104;JOND920102;CORJ870105;KIDA850101;WOEC730101;NADH010102;NOZY710101;SIMZ760101;WIMW960101;CHAM820102;WOLR790101;PONP800102;KARS160117;ZHOH040102
45	0.6	True	JANJ780101;CHOC760103;BASU050101;CHOC760101;JUKT750101;CEDJ970102;NAKH920101;FUKS010104;NAKH920108;FUKS010106;MIYS990104;CHAM830101;QIAN880134;GEOR030103;AURR980101;ISOY800101;KANM800101;KANM800103;RICJ880112;QIAN880108;TANS770109;MAXF760104;FINA910101;KANM800102;QIAN880120;ISOY800102;LEVM780103;ROBB760113;KLEP840101;VELV850101;MUNV940104;YUTK870103;ROSG850102;ENGD860101;LEVM760101;CIDH920105;FAUJ830101;SIMZ760101;WIMW960101;WOLR790101;PONP800102;KARS160117;VINM940102;ZHOH040101;ZHOH040102
